Rainfall,WindSpeed9am,Humidity9am,Pressure9am,Temp9am,rain_today_b,rain_tomorrow_b
0,13,79,1023.9,7,FALSE,FALSE
0,9,77,1021.6,8.7,FALSE,FALSE
0.2,13,47,1024.9,10.9,FALSE,FALSE
0,33,60,1023.6,9.9,FALSE,FALSE
0,17,57,1018.2,13,FALSE,TRUE
2.6,11,61,1024.8,8,TRUE,FALSE
0,28,84,1025.9,2.6,FALSE,FALSE
0,17,67,1006.2,9.3,FALSE,TRUE
2.2,19,63,1010.2,6.2,TRUE,FALSE
0,20,17,1010.5,30.4,FALSE,TRUE
1.2,24,18,1009.3,32.5,TRUE,FALSE
0,7,17,1006.3,35,FALSE,FALSE
0,2,29,1008.7,32.3,FALSE,FALSE
0.2,9,58,1014,26.8,FALSE,TRUE
2.6,19,90,1014.3,21.9,TRUE,TRUE
4.8,11,70,1011.4,25,TRUE,FALSE
0.6,15,63,1010.9,24.5,FALSE,FALSE
0,28,40,1006.2,32.5,FALSE,FALSE
0,22,38,1005.9,32.8,FALSE,FALSE
0,26,50,1005.6,29.5,FALSE,TRUE
14.4,13,88,1005.2,22.5,TRUE,FALSE
0,26,55,1012.9,20.7,FALSE,FALSE
0,20,37,1014.1,20.5,FALSE,FALSE
0,20,30,1013.7,21.7,FALSE,FALSE
0,22,21,1011.9,24.6,FALSE,FALSE
0,9,18,1009.3,29.2,FALSE,FALSE
0,15,21,1007.4,31,FALSE,FALSE
0,26,32,1010.1,27.4,FALSE,FALSE
0,31,20,1010.9,26.9,FALSE,FALSE
0,19,11,1007.8,30.7,FALSE,FALSE
0,13,16,1007.7,33.2,FALSE,FALSE
0,28,12,1007.9,34,FALSE,FALSE
0,20,17,1009.8,30.5,FALSE,FALSE
0,13,30,1010.2,30.4,FALSE,FALSE
0,20,21,1006.3,33.5,FALSE,TRUE
21.4,11,77,1009,23.9,TRUE,FALSE
9.4,19,65,1008.5,26.6,TRUE,FALSE
0,28,21,1009.6,26.4,FALSE,FALSE
0,19,18,1007.3,27.3,FALSE,FALSE
0,22,18,1005.8,29,FALSE,FALSE
0,30,20,1009.2,27.3,FALSE,FALSE
0,19,17,1009.3,26.9,FALSE,FALSE
0,17,38,1007.7,29,FALSE,FALSE
0,20,38,1007.3,29.6,FALSE,FALSE
0,19,44,1006.4,30,FALSE,FALSE
0,22,65,1007.7,27.1,FALSE,FALSE
0,24,63,1009.4,26.2,FALSE,FALSE
0,24,25,1009.3,29,FALSE,FALSE
0,20,13,1006.6,30.3,FALSE,FALSE
0,17,11,1005.9,30,FALSE,FALSE
0,24,9,1009.3,30.6,FALSE,FALSE
0,24,35,1009.7,31.6,FALSE,FALSE
0,13,27,1008.9,31.7,FALSE,FALSE
0,22,25,1010.1,30.9,FALSE,FALSE
0,30,15,1012.6,30.1,FALSE,FALSE
0,26,15,1012.8,29.7,FALSE,FALSE
0,7,53,1013.2,23.9,FALSE,TRUE
5.2,13,75,1010.4,22,TRUE,TRUE
7.8,7,74,1008.2,25.2,TRUE,FALSE
0,9,68,1008.2,28,FALSE,FALSE
0,15,48,1006.3,30.1,FALSE,FALSE
0.4,15,42,1006.6,32.6,FALSE,FALSE
0.2,9,36,1007.9,33.2,FALSE,TRUE
1.4,17,39,1010.1,32.9,TRUE,FALSE
0,22,41,1008.1,32.3,FALSE,FALSE
0,15,37,1007.1,30.1,FALSE,FALSE
0,17,36,1005,29.1,FALSE,FALSE
0,20,65,1006.2,25.1,FALSE,TRUE
9,22,47,1007.4,28.4,TRUE,FALSE
0,11,37,1005.6,32.4,FALSE,FALSE
0,6,38,1004.7,32.3,FALSE,FALSE
0,15,28,1004.6,32.6,FALSE,FALSE
0,13,25,1004.2,33.9,FALSE,FALSE
0,15,27,1003.8,34.6,FALSE,FALSE
0,15,25,1004.5,33,FALSE,FALSE
0,11,21,1004.9,32.9,FALSE,FALSE
0,26,30,1007.9,29,FALSE,FALSE
0,28,17,1010.3,26.1,FALSE,FALSE
0,28,17,1013.3,22.4,FALSE,FALSE
0,22,15,1013.1,22.1,FALSE,FALSE
0,19,17,1013.9,23.2,FALSE,FALSE
0,11,11,1013,24.1,FALSE,FALSE
0,20,24,1012.2,26.2,FALSE,FALSE
0,13,26,1011.1,26.6,FALSE,FALSE
0,9,17,1007.9,28.5,FALSE,FALSE
0,20,27,1007.5,28.1,FALSE,FALSE
0,17,23,1007.6,28.6,FALSE,FALSE
0,20,35,1012.3,26.7,FALSE,FALSE
0,24,30,1012.4,27.7,FALSE,FALSE
0,13,23,1010.3,26.7,FALSE,FALSE
0,15,17,1010.3,29.9,FALSE,FALSE
0,17,11,1010,31.2,FALSE,FALSE
0,19,40,1009.9,31.3,FALSE,FALSE
0,22,44,1010.3,31.1,FALSE,FALSE
0,22,38,1010.2,32.1,FALSE,FALSE
0,20,25,1009.6,32.5,FALSE,FALSE
0,33,27,1009.8,32.5,FALSE,FALSE
0,35,28,1009.4,32.6,FALSE,FALSE
0,31,20,1011.2,34.3,FALSE,FALSE
0,30,42,1020.9,21.2,FALSE,FALSE
0,28,24,1020.3,21.6,FALSE,FALSE
0,19,29,1015.6,22.7,FALSE,FALSE
0,11,27,1012.5,24.6,FALSE,FALSE
0,9,24,1010.6,25,FALSE,FALSE
0,20,37,1013.4,23.3,FALSE,FALSE
0,17,28,1012.7,25.4,FALSE,FALSE
0,7,23,1012.7,27.3,FALSE,FALSE
0.2,33,31,1012.1,26.7,FALSE,FALSE
0,15,29,1012.1,29.1,FALSE,FALSE
0.2,9,36,1012.1,30.7,FALSE,FALSE
0,24,30,1015.8,26.2,FALSE,FALSE
0,24,25,1016.5,22.3,FALSE,FALSE
0,17,27,1015.1,22.7,FALSE,FALSE
0,13,27,1013.5,24,FALSE,FALSE
0,2,22,1013.2,25.9,FALSE,FALSE
0,15,17,1011.9,30.6,FALSE,FALSE
0,7,13,1011.5,29.9,FALSE,FALSE
0,11,18,1012.6,27.5,FALSE,FALSE
0,28,22,1012.9,30.5,FALSE,FALSE
0,24,22,1013,31.7,FALSE,FALSE
0,2,24,1017.1,28.7,FALSE,FALSE
0,20,29,1019.3,26.5,FALSE,FALSE
0,19,26,1017.2,27,FALSE,FALSE
0,11,20,1014.5,27.4,FALSE,FALSE
0,26,34,1021.8,18.4,FALSE,FALSE
0,30,36,1021,17.9,FALSE,FALSE
0,31,35,1022.2,18,FALSE,FALSE
0,17,20,1021.5,16.7,FALSE,FALSE
0,4,21,1018.8,19.4,FALSE,FALSE
0,13,30,1018.4,21.8,FALSE,FALSE
0,6,27,1017.8,23.4,FALSE,FALSE
0,17,26,1016,24.2,FALSE,FALSE
0,20,31,1016.6,22.1,FALSE,FALSE
0,26,40,1018.6,23.2,FALSE,FALSE
0,19,24,1017.5,21.4,FALSE,FALSE
0,9,28,1015.9,20.1,FALSE,FALSE
0,2,26,1014.2,23,FALSE,FALSE
0,17,19,1014.9,24.4,FALSE,FALSE
0,37,16,1011.5,26.9,FALSE,FALSE
0,28,44,1017.8,15.2,FALSE,FALSE
0,13,50,1018.3,17,FALSE,FALSE
0,11,34,1018.8,19.2,FALSE,FALSE
0,13,47,1020.7,17.5,FALSE,FALSE
0,4,44,1022.4,17.3,FALSE,FALSE
0,2,43,1021.5,15,FALSE,FALSE
0,11,36,1022.3,16.8,FALSE,FALSE
0,11,35,1024.6,15,FALSE,FALSE
0,15,31,1025,15.1,FALSE,FALSE
0,13,34,1026,15.5,FALSE,FALSE
0,11,38,1026.1,14,FALSE,FALSE
0,9,34,1025.3,14.6,FALSE,FALSE
0,11,38,1025.5,15.2,FALSE,FALSE
0,20,43,1025.9,13.7,FALSE,FALSE
0,17,37,1024.1,13.5,FALSE,FALSE
0,4,36,1021,14.3,FALSE,FALSE
0,7,42,1021.7,13,FALSE,FALSE
0,4,44,1021.7,12.9,FALSE,FALSE
0,6,44,1020.4,12.6,FALSE,FALSE
0,2,41,1022.9,13.1,FALSE,FALSE
0,11,46,1022.4,12.7,FALSE,FALSE
0,4,54,1021.6,13.3,FALSE,FALSE
0,2,53,1017.6,16.1,FALSE,FALSE
0,7,54,1016.8,14.8,FALSE,FALSE
0,2,54,1018.9,13.3,FALSE,FALSE
0,2,59,1017.9,13.4,FALSE,FALSE
0,20,41,1013.7,17.7,FALSE,FALSE
0,22,27,1012.4,21.2,FALSE,FALSE
0,20,48,1019,16.7,FALSE,FALSE
0,15,50,1020.6,13.8,FALSE,FALSE
0,20,55,1020.7,14.5,FALSE,FALSE
0.6,17,54,1021.4,14,FALSE,FALSE
0,24,39,1021.7,13.2,FALSE,TRUE
8.2,19,96,1022.8,8.4,TRUE,TRUE
12.4,13,95,1023,9,TRUE,FALSE
0.4,11,92,1024.1,9.4,FALSE,FALSE
0.4,7,90,1023.9,9.2,FALSE,FALSE
0,20,44,1016.2,17.3,FALSE,TRUE
1.2,15,61,1018.4,13.2,TRUE,FALSE
0,9,74,1021.7,10.2,FALSE,FALSE
0,7,63,1023.1,10.5,FALSE,FALSE
0,2,65,1025.3,10.3,FALSE,FALSE
0,17,42,1020.2,14.2,FALSE,FALSE
0.2,15,44,1019,11.6,FALSE,FALSE
0,11,57,1022.7,10.8,FALSE,FALSE
0,2,68,1024.2,9.1,FALSE,FALSE
0,11,27,1016.3,16,FALSE,FALSE
0,15,37,1017.9,14.9,FALSE,FALSE
0,4,38,1019.4,13.9,FALSE,FALSE
0,2,44,1018.7,12.1,FALSE,FALSE
0,20,18,1014.3,19.7,FALSE,FALSE
0,17,59,1013.3,16.8,FALSE,FALSE
0,7,58,1014.5,13.5,FALSE,FALSE
0,4,41,1014.5,15.4,FALSE,FALSE
0,35,28,1012.4,23.2,FALSE,FALSE
0,13,47,1019.5,17,FALSE,FALSE
0,6,42,1023.1,12.2,FALSE,FALSE
0,6,41,1027.2,10.1,FALSE,FALSE
0,9,67,1025.8,10.2,FALSE,FALSE
0,9,73,1022.3,10,FALSE,FALSE
0,4,64,1021.1,10.3,FALSE,FALSE
0,2,51,1021.9,10.3,FALSE,FALSE
0,6,33,1015.3,17.9,FALSE,FALSE
0,7,48,1016.3,15.3,FALSE,FALSE
0,13,65,1019.3,13.5,FALSE,FALSE
0,13,49,1022.7,9.4,FALSE,FALSE
0,17,54,1023.2,9.4,FALSE,FALSE
0,2,37,1021.4,13.8,FALSE,FALSE
0,17,15,1018.7,16.2,FALSE,FALSE
0,13,33,1020.5,17.4,FALSE,FALSE
0,7,35,1024.6,11.1,FALSE,FALSE
0,20,22,1020.3,16.3,FALSE,FALSE
0,22,47,1023.9,13.7,FALSE,FALSE
0,15,44,1026.7,11.4,FALSE,FALSE
0,20,48,1028.5,9.5,FALSE,FALSE
0,11,47,1029.2,9.2,FALSE,FALSE
0,9,50,1027.6,10.5,FALSE,FALSE
0,6,53,1026.6,10,FALSE,FALSE
0,4,22,1020.6,14.3,FALSE,FALSE
0,26,6,1015.7,21.6,FALSE,FALSE
0,20,5,1015.3,25.4,FALSE,FALSE
0,7,13,1016.1,21.3,FALSE,FALSE
0,11,12,1016,24.5,FALSE,FALSE
0,6,20,1017.6,23.1,FALSE,FALSE
0,24,22,1016.1,25.7,FALSE,FALSE
0,20,17,1016,26.6,FALSE,FALSE
0,30,13,1023.8,17.1,FALSE,FALSE
0,13,16,1023.1,16.3,FALSE,FALSE
0,22,16,1020.9,24.3,FALSE,FALSE
0,6,25,1019.5,21.7,FALSE,FALSE
0,7,21,1014.3,24.8,FALSE,FALSE
0,9,21,1013.2,25.8,FALSE,FALSE
0,9,15,1013.3,26.2,FALSE,FALSE
0,11,34,1016.3,22.9,FALSE,FALSE
0,24,21,1018.7,19.3,FALSE,TRUE
3.6,6,85,1022.2,12.6,TRUE,TRUE
8,13,29,1017,19.6,TRUE,FALSE
0,22,33,1013.4,24.4,FALSE,FALSE
0,7,32,1013.6,24.8,FALSE,FALSE
0,31,46,1021.7,17.5,FALSE,FALSE
0,24,29,1024.3,13.6,FALSE,FALSE
0,22,23,1019.9,16.5,FALSE,FALSE
0,30,17,1013.9,23.5,FALSE,TRUE
2.8,13,72,1014.6,22.5,TRUE,FALSE
0,20,35,1019,17.4,FALSE,FALSE
0,11,28,1017.6,17.7,FALSE,FALSE
0,20,26,1012.9,25,FALSE,FALSE
0,26,16,1018.1,18.2,FALSE,FALSE
0,13,26,1019.8,15.8,FALSE,FALSE
0,13,21,1017.9,18.8,FALSE,FALSE
0,24,10,1018.2,22.1,FALSE,FALSE
0,17,6,1019.2,23.3,FALSE,FALSE
0,33,2,1018.2,26.3,FALSE,FALSE
0,17,5,1017.5,28.7,FALSE,FALSE
0,19,21,1019.7,22.5,FALSE,FALSE
0,22,21,1018.7,23,FALSE,FALSE
0,28,17,1013.9,27.7,FALSE,FALSE
0.4,22,68,1019,21.7,FALSE,TRUE
2.6,17,84,1020.1,19.3,TRUE,FALSE
0,6,66,1016.5,23,FALSE,FALSE
0,4,29,1013.4,27.4,FALSE,FALSE
0,33,21,1009.7,32,FALSE,FALSE
0,39,5,1009.8,27.1,FALSE,FALSE
0,28,18,1021.8,15.1,FALSE,FALSE
0,15,21,1020.8,18.6,FALSE,FALSE
0,31,4,1015,26.3,FALSE,FALSE
0,30,20,1023.8,14.3,FALSE,FALSE
0,28,21,1023.5,15.1,FALSE,FALSE
0,20,23,1019.4,16,FALSE,FALSE
0,19,11,1012.7,21.7,FALSE,FALSE
0,35,2,1010.2,26.8,FALSE,FALSE
0,37,6,1006.8,30.3,FALSE,FALSE
0,17,66,1018.7,12.2,FALSE,FALSE
0,20,34,1020.7,16,FALSE,FALSE
0,17,29,1021.5,18.5,FALSE,FALSE
0,22,14,1020.7,20.4,FALSE,FALSE
0,13,11,1019.6,21.9,FALSE,FALSE
0,31,17,1021.1,18.6,FALSE,FALSE
0,28,6,1020.6,18.9,FALSE,FALSE
0,7,4,1018.7,23.5,FALSE,FALSE
0,35,2,1014.6,30.3,FALSE,FALSE
0,17,11,1012.4,29.5,FALSE,FALSE
0,22,16,1016.4,22.7,FALSE,FALSE
0,24,19,1018.8,21.2,FALSE,FALSE
0,15,13,1019.6,22.7,FALSE,FALSE
0,28,19,1024.3,19.6,FALSE,FALSE
0,20,14,1022.4,21.3,FALSE,FALSE
0,20,6,1019.1,25.6,FALSE,FALSE
0,11,16,1016.9,29.7,FALSE,FALSE
0,7,32,1017.5,27.2,FALSE,FALSE
0,15,10,1016.4,33,FALSE,FALSE
0,19,8,1016.1,32.6,FALSE,FALSE
0,26,20,1017.3,22,FALSE,FALSE
0,26,12,1017.3,20.7,FALSE,FALSE
0,15,28,1017.1,23.8,FALSE,FALSE
0,22,23,1014.7,26.7,FALSE,FALSE
0,15,19,1014.7,29.1,FALSE,FALSE
0,30,20,1014.9,31,FALSE,FALSE
0,31,21,1014.5,33.3,FALSE,FALSE
0,30,15,1014.1,32.9,FALSE,FALSE
0,24,32,1016.6,24.8,FALSE,FALSE
0,22,21,1018.4,23.3,FALSE,FALSE
0,31,23,1017.2,24.5,FALSE,FALSE
0,26,9,1016.1,24.4,FALSE,FALSE
0,19,6,1016,26.8,FALSE,FALSE
0,17,16,1014.2,33.1,FALSE,FALSE
0,30,15,1013.7,32,FALSE,FALSE
0,30,28,1012.4,29.7,FALSE,FALSE
0,24,21,1015.5,30.2,FALSE,FALSE
0,26,17,1017.4,29.9,FALSE,FALSE
0,4,12,1012.2,34.4,FALSE,FALSE
0,9,8,1009.5,34.8,FALSE,FALSE
0,13,4,1007.6,34.9,FALSE,FALSE
0,33,7,1005.3,37.2,FALSE,FALSE
0,31,14,1005.6,35.9,FALSE,FALSE
0,31,22,1007.5,34.2,FALSE,FALSE
0,9,24,1007.3,34.5,FALSE,FALSE
0.4,28,38,1005.8,30.3,FALSE,FALSE
0,24,43,1014.3,20.7,FALSE,FALSE
0,31,46,1018.9,19.2,FALSE,FALSE
0,30,33,1017.3,19,FALSE,FALSE
0,13,38,1013.6,17.5,FALSE,FALSE
0,22,13,1010.2,27.7,FALSE,FALSE
0,28,5,1009.9,33.9,FALSE,FALSE
0,22,13,1014.5,25.7,FALSE,FALSE
0,20,16,1014.9,24.2,FALSE,FALSE
0,15,28,1015.1,23.4,FALSE,FALSE
0,19,17,1014.9,25.5,FALSE,FALSE
0,22,14,1014.6,26,FALSE,FALSE
0,17,12,1014.4,28.5,FALSE,FALSE
0,26,4,1014.9,31.7,FALSE,FALSE
0,24,12,1015.7,31,FALSE,FALSE
0,28,8,1013.6,29.3,FALSE,FALSE
0,15,5,1010.1,33.5,FALSE,FALSE
0,17,6,1007.6,37.6,FALSE,FALSE
0,28,26,1007.5,27.2,FALSE,FALSE
0,11,41,1010.1,27.9,FALSE,TRUE
11,31,50,1014,19.4,TRUE,FALSE
0,24,27,1016.5,21,FALSE,FALSE
0,19,12,1014.6,25,FALSE,FALSE
0,11,31,1014.1,25.8,FALSE,FALSE
0,20,28,1013.3,29.7,FALSE,FALSE
0,15,30,1010.8,32.6,FALSE,FALSE
0,26,38,1010.8,31.4,FALSE,FALSE
0,24,57,1015.2,23,FALSE,FALSE
0,30,46,1015.2,25.6,FALSE,FALSE
0,28,12,1014.1,28.5,FALSE,FALSE
0,20,8,1011.2,31.2,FALSE,FALSE
0,17,7,1010.1,31.3,FALSE,FALSE
0,24,36,1007.8,33.1,FALSE,FALSE
0,37,57,1006,25.7,FALSE,FALSE
0,22,47,1012.1,22.5,FALSE,FALSE
0,20,23,1013.1,24.7,FALSE,FALSE
0,19,17,1012.8,26.2,FALSE,FALSE
0,20,13,1012.5,28.5,FALSE,FALSE
0,19,12,1011.3,30.4,FALSE,FALSE
0,13,24,1008.5,32.1,FALSE,FALSE
0,9,33,1006.1,33.2,FALSE,FALSE
0,17,25,1006.7,34.8,FALSE,FALSE
0,30,29,1010.5,29.5,FALSE,FALSE
0,24,16,1012.9,26,FALSE,FALSE
0,24,15,1010.6,26.9,FALSE,FALSE
0,19,11,1009,28.4,FALSE,FALSE
0.4,20,75,1007.9,26.2,FALSE,TRUE
27,31,94,1005.7,21.2,TRUE,TRUE
33,22,94,1006,23.4,TRUE,TRUE
58.8,20,96,1009.7,21.8,TRUE,TRUE
4.6,20,70,1010.4,27.4,TRUE,TRUE
12.2,19,47,1007.8,29.2,TRUE,FALSE
0,15,46,1006.5,29.8,FALSE,FALSE
0,24,59,1012.5,22.8,FALSE,FALSE
0,26,44,1012.8,26.2,FALSE,FALSE
0,20,22,1011.8,28.4,FALSE,FALSE
0,6,28,1010,30.8,FALSE,FALSE
0,26,25,1012.9,28.2,FALSE,FALSE
0,30,25,1013.3,24.4,FALSE,FALSE
0,17,24,1012.7,25.1,FALSE,FALSE
0,15,19,1012.1,27.1,FALSE,FALSE
0,4,14,1008.6,31.1,FALSE,FALSE
0,11,15,1006.6,31.9,FALSE,FALSE
0,15,26,1008.7,30.4,FALSE,FALSE
0,17,25,1008.2,30.9,FALSE,FALSE
0,19,19,1007.3,32,FALSE,FALSE
0,9,17,1006.2,32.7,FALSE,FALSE
0,20,34,1006.7,33.9,FALSE,FALSE
0,11,38,1004.5,33,FALSE,FALSE
1,17,62,1005.8,26.2,FALSE,FALSE
0,13,43,1004.7,28.6,FALSE,FALSE
0,9,34,1007.9,30.2,FALSE,FALSE
0,9,29,1005.4,29.2,FALSE,FALSE
0,6,47,1004.9,25.4,FALSE,FALSE
0,20,37,1008.3,28.8,FALSE,FALSE
0,19,31,1012.4,30.6,FALSE,FALSE
0,22,45,1014.6,28.4,FALSE,FALSE
0,17,21,1014.2,28.4,FALSE,FALSE
0,7,21,1013.5,28.1,FALSE,FALSE
0,15,36,1012.3,30.2,FALSE,FALSE
0,13,42,1011.2,29.8,FALSE,FALSE
0,7,45,1008.9,30.4,FALSE,FALSE
0.2,9,57,1007.2,27.7,FALSE,TRUE
2.2,9,80,1005.9,23.2,TRUE,FALSE
0,9,47,1008.1,27.6,FALSE,FALSE
0,9,39,1011.1,27.9,FALSE,FALSE
0,9,31,1011.8,28.8,FALSE,FALSE
0,17,29,1012.3,28.3,FALSE,FALSE
0,6,32,1013.2,27.7,FALSE,FALSE
0,17,33,1013.2,29,FALSE,FALSE
0,13,36,1011.2,30,FALSE,FALSE
0,19,40,1010.6,32,FALSE,FALSE
0,20,42,1011,31.9,FALSE,FALSE
0,15,62,1012.9,26.6,FALSE,TRUE
57.4,22,86,1012.3,23,TRUE,TRUE
31.8,22,88,1012.2,22.1,TRUE,TRUE
1.2,13,85,1010.6,23.1,TRUE,TRUE
27.6,15,98,1008.8,20.4,TRUE,TRUE
62,30,96,1004.8,18.9,TRUE,TRUE
28,31,96,1008,17.2,TRUE,TRUE
1.8,19,53,1010.8,19.6,TRUE,FALSE
0,13,65,1009.9,22.4,FALSE,TRUE
1.4,11,65,1008.6,22.9,TRUE,FALSE
0,15,37,1011.8,25,FALSE,FALSE
0,19,35,1014.1,21.8,FALSE,FALSE
0,13,42,1015.7,21.6,FALSE,FALSE
0,19,39,1018.8,22.6,FALSE,FALSE
0,19,40,1020.8,21.4,FALSE,FALSE
0,30,36,1022.9,20.3,FALSE,FALSE
0,17,40,1023.5,19.4,FALSE,FALSE
0,9,58,1020.7,21.9,FALSE,FALSE
0,9,84,1017.3,21.3,FALSE,FALSE
0,15,47,1016,25.3,FALSE,FALSE
0,13,56,1015.4,24.4,FALSE,FALSE
0,15,46,1016.9,26.4,FALSE,FALSE
0,11,44,1017.7,25.6,FALSE,FALSE
0,15,44,1016.1,25.8,FALSE,FALSE
0,11,41,1015.7,25.2,FALSE,FALSE
0,17,45,1016,24.4,FALSE,FALSE
0,9,44,1014.9,23.3,FALSE,FALSE
0,7,42,1015.8,25.5,FALSE,FALSE
0,9,43,1014.4,26.2,FALSE,FALSE
0,4,37,1012.5,28.6,FALSE,FALSE
0,20,55,1016.2,23.8,FALSE,FALSE
0,17,53,1014.9,24.2,FALSE,FALSE
0,19,48,1016.5,23.1,FALSE,FALSE
0,11,50,1014.9,21.3,FALSE,FALSE
0,13,32,1014.6,23.1,FALSE,FALSE
0,15,44,1012.9,24.8,FALSE,FALSE
0,15,55,1010.5,26.7,FALSE,FALSE
0.6,24,51,1009.7,29.3,FALSE,FALSE
0.4,26,53,1012.1,28.8,FALSE,TRUE
7.8,9,84,1015.9,24.8,TRUE,TRUE
15.4,17,93,1013.9,20.8,TRUE,FALSE
0.6,15,91,1013.4,22.9,FALSE,TRUE
14.8,24,89,1015.1,19.6,TRUE,FALSE
0.2,17,89,1017.4,18.6,FALSE,FALSE
0,11,72,1020.7,18.2,FALSE,FALSE
0,9,69,1020.3,16.5,FALSE,FALSE
0,2,66,1019.5,14.8,FALSE,FALSE
0,7,58,1017.5,16.8,FALSE,FALSE
0,6,56,1017.3,20.9,FALSE,FALSE
0,9,57,1016.2,20.9,FALSE,FALSE
0,7,66,1016,21.2,FALSE,FALSE
0,6,59,1019.2,21.1,FALSE,FALSE
0,28,47,1021.5,20.4,FALSE,FALSE
0,13,48,1021.8,18.6,FALSE,FALSE
0,9,49,1021.6,19.3,FALSE,FALSE
0,19,60,1024.2,18,FALSE,FALSE
0,2,60,1024.4,15.8,FALSE,FALSE
0,4,57,1024.1,15.6,FALSE,FALSE
0,7,59,1022.8,16.4,FALSE,FALSE
0,11,50,1024.7,13.8,FALSE,FALSE
0,2,49,1021.4,11.8,FALSE,FALSE
0,4,50,1019.2,13.2,FALSE,FALSE
0,2,50,1017,14.4,FALSE,FALSE
0,7,28,1014,20.1,FALSE,FALSE
0,7,84,1014.6,17.5,FALSE,FALSE
0,6,70,1019.1,13.7,FALSE,FALSE
0,7,64,1020.1,13.6,FALSE,FALSE
0,7,61,1019.6,13.5,FALSE,TRUE
4.8,11,94,1018.1,13.4,TRUE,TRUE
5,11,80,1018.9,14.8,TRUE,FALSE
0,7,68,1017,15.1,FALSE,FALSE
0,39,54,1011.2,21.6,FALSE,FALSE
0.2,9,73,1011.6,22.5,FALSE,FALSE
0,17,45,1015.9,16.7,FALSE,FALSE
0,4,75,1018,13.7,FALSE,FALSE
0,9,69,1016.6,14.6,FALSE,TRUE
1.6,28,76,1014.4,18.3,TRUE,FALSE
0,17,66,1022.4,12.9,FALSE,FALSE
0,13,74,1024.2,10.4,FALSE,FALSE
0,11,63,1024.3,10.5,FALSE,FALSE
0,13,69,1025.1,11.3,FALSE,FALSE
0,4,50,1023.9,10.3,FALSE,FALSE
0,6,56,1024.7,10.8,FALSE,FALSE
0,24,54,1027,11.8,FALSE,FALSE
0,13,58,1027.4,9.8,FALSE,FALSE
0,13,63,1027,8.1,FALSE,FALSE
0,9,61,1027.4,7.9,FALSE,FALSE
0,7,66,1027.4,6.6,FALSE,FALSE
0,4,50,1025.2,5.3,FALSE,FALSE
0,9,36,1021.2,14.3,FALSE,FALSE
0,6,45,1022.3,15.3,FALSE,FALSE
0,13,66,1027.7,10.9,FALSE,FALSE
0,2,63,1028.6,9.8,FALSE,FALSE
0,4,70,1028.8,8.6,FALSE,FALSE
0,6,66,1028.4,9.2,FALSE,FALSE
0,13,57,1021.1,12.9,FALSE,FALSE
0,9,68,1025,9.9,FALSE,FALSE
0,19,45,1022.3,9.5,FALSE,FALSE
0,9,55,1021.8,9.5,FALSE,FALSE
0,11,68,1023.8,9.9,FALSE,TRUE
8.2,9,95,1025.8,7.9,TRUE,TRUE
10,15,92,1027.6,7.3,TRUE,FALSE
0,13,83,1028.3,7.3,FALSE,FALSE
0,13,77,1024.2,8.3,FALSE,TRUE
2.8,13,95,1022.4,9.5,TRUE,TRUE
36,26,94,1023,6.2,TRUE,TRUE
13.2,13,86,1024.4,7,TRUE,FALSE
0,20,71,1019.7,11.2,FALSE,FALSE
0,13,61,1018,17.9,FALSE,TRUE
5.6,7,98,1022.1,14.4,TRUE,TRUE
2.8,9,88,1018.7,17.7,TRUE,TRUE
4.2,26,92,1016.9,15.9,TRUE,TRUE
12.2,11,67,1025.5,9.1,TRUE,FALSE
0,2,81,1025.9,9.4,FALSE,FALSE
0.2,6,90,1024.5,8.9,FALSE,FALSE
0,4,86,1021.5,9.8,FALSE,FALSE
0,17,81,1026,11.1,FALSE,FALSE
0,7,78,1027.6,7.6,FALSE,FALSE
0,7,85,1026.9,7.8,FALSE,FALSE
0,28,64,1027.4,10.3,FALSE,FALSE
0,17,74,1027.4,7.8,FALSE,FALSE
0,13,66,1026.9,8.7,FALSE,FALSE
0,9,59,1027.3,9.3,FALSE,FALSE
0,13,61,1025.7,9.8,FALSE,TRUE
1.8,7,80,1023.8,12.6,TRUE,FALSE
0,13,63,1019.8,18.2,FALSE,FALSE
0,11,76,1015.9,19.9,FALSE,TRUE
5.8,19,77,1026.8,11.6,TRUE,FALSE
0,11,68,1030.5,11.2,FALSE,FALSE
0,20,70,1032.5,10.1,FALSE,FALSE
0,17,74,1027.7,7.2,FALSE,FALSE
0,7,69,1023.2,7.7,FALSE,FALSE
0,20,70,1024.7,9,FALSE,FALSE
0,7,65,1025.6,6.7,FALSE,FALSE
0,6,64,1023.3,8.7,FALSE,FALSE
0,7,61,1018.2,10.6,FALSE,FALSE
0,13,45,1015.8,12.7,FALSE,FALSE
0,30,58,1021.2,9.6,FALSE,FALSE
0,9,59,1026.1,8.8,FALSE,FALSE
0,17,37,1017.5,13.1,FALSE,FALSE
0,13,33,1015,17.6,FALSE,FALSE
0,11,43,1022.8,12.1,FALSE,FALSE
0,13,46,1021.8,12.9,FALSE,FALSE
0,13,39,1014,14.8,FALSE,FALSE
0.8,4,74,1017,17.7,FALSE,FALSE
0,24,56,1021.3,14,FALSE,FALSE
0,24,54,1019.8,14.3,FALSE,FALSE
0.6,13,72,1014.8,16.6,FALSE,FALSE
0.8,6,91,1019.2,16.1,FALSE,TRUE
4.4,11,97,1020.7,14,TRUE,TRUE
6.8,9,95,1021.3,11.5,TRUE,TRUE
